2666,947
2673,948
2680,947
2685,947
2681,948
2679,946
2682,947
2681,948
2677,947
2677,946
2687,947
2685,948
2680,947
2668,947
2669,947
2666,949
2666,946
2664,947
2666,947
2668,949
2658,947
2656,947
2655,947
2655,947
2658,947
2652,946
2660,948
2652,948
2647,946
2658,948
2664,949
2663,948
2653,945
2655,947
2669,947
2671,948
2668,947
2668,948
2664,946
2663,948
2671,949
2671,947
2669,948
2655,947
2634,947
2627,948
2627,947
2631,948
2621,947
2613,947
2610,948
2618,947
2633,949
2634,947
2624,948
2615,948
2610,947
2606,947
2615,947
2618,947
2610,948
2610,948
2597,946
2596,947
2605,947
2611,947
2616,947
2619,947
2615,946
2610,947
2597,947
2589,947
2579,947
2586,947
2579,947
2576,947
2594,947
2598,949
2605,948
2606,947
2594,948
2594,948
2616,948
2635,947
2631,946
2640,947
2648,947
2642,947
2653,947
2626,946
2618,947
2627,949
2619,947
2616,947
2615,948
2633,947
2635,948
2613,947
2598,948
2568,947
2539,948
2550,948
2529,947
2510,947
2534,946
2577,949
2589,948
2577,948
2577,947
2592,947
2606,947
2614,947
2619,947
2626,947
2613,947
2615,948
2619,948
2624,947
2619,947
2627,948
2632,948
2632,949
2632,947
2634,946
2629,946
2625,948
2621,948
2616,947
2616,947
2619,947
2616,947
2615,948
2615,947
2619,948
2610,947
2615,946
2619,947
2623,945
2618,948
2616,946
2616,946
2615,945
2605,945
2603,947
2609,947
2610,947
2616,946
2615,948
2613,947
2617,947
2615,947
2616,948
2615,948
2618,946
2618,946
2616,948
2611,948
2613,947
2609,949
2602,948
2606,948
2610,946
2613,948
2615,948
2619,946
2623,947
2621,947
2621,947
2618,946
2616,947
2615,947
2606,946
2605,949
2602,947
2595,948
2591,947
2601,946
2603,947
2600,947
2594,946
2609,946
2611,948
2600,946
2599,947
2602,948
2594,948
2587,947
2587,948
2585,949
2573,949
2571,947
2573,946
2576,947
2581,947
2579,947
2590,946
2587,949
2595,948
2605,949
2615,948
2624,947
2631,948
2652,947
2668,946
2664,947
2656,947
2659,947
2653,947
2652,947
2661,947
2664,947
2668,948
2660,947
2655,947
2661,946
2648,947
2644,948
2642,947
2637,948
2638,947
2640,947
2644,948
2640,947
2631,948
2623,948
2625,948
2624,947
2632,947
2632,947
2631,947
2635,949
2639,947
2629,947
2624,949
2626,947
2624,947
2625,947
2625,948
2624,946
2616,948
2611,948
2616,946
2616,947
2616,946
2624,947
2627,946
2628,947
2626,947
2622,947
2615,947
2618,948
2618,948
2610,947
2613,947
2613,946
2605,947
2602,947
2597,945
2597,947
2603,948
2606,947
2608,948
2619,948
2634,945
2627,948
2635,947
2635,947
2608,947
2608,947
2598,948
2600,947
2606,947
2597,948
2594,947
2597,947
2606,947
2624,947
2627,948
2627,947
2623,948
2603,947
2608,947
2598,948
2605,947
2616,949
2611,947
2590,946
2597,946
2595,947
2594,947
2589,947
2597,947
2605,947
2610,946
2613,948
2618,947
2615,948
2610,947
2611,946
2613,946
2610,947
2609,947
2615,947
2615,946
2611,947
2611,947
2607,947
2611,946
2613,946
2618,945
2623,947
2627,948
2626,946
2623,946
2618,947
2617,948
2616,947
2615,947
2613,948
2615,947
2619,946
2621,947
2613,946
2618,947
2626,946
2628,946
2627,948
2635,946
2639,949
2627,947
2619,946
2624,947
2618,946
2615,948
2618,947
2616,948
2610,947
2610,948
2610,947
2611,948
2611,946
2619,948
2621,947
2621,946
2625,947
2621,946
2617,947
2621,946
2619,947
2613,947
2617,947
2619,947
2613,946
2606,947
2611,945
2611,947
2615,945
2623,946
2624,947
2623,948
2623,947
2618,946
2616,946
2615,947
2613,947
2610,948
2600,947
2610,947
2618,946
2604,946
2596,947
2593,947
2587,946
2594,947
2604,945
2597,947
2598,947
2602,947
2605,948
2606,948
2602,947
2605,947
2598,947
2611,946
2619,947
2615,947
2615,947
2600,946
2608,948
2605,947
2610,947
2606,947
2604,948
2640,949
2619,947
2610,947
2613,948
2597,948
2598,947
2587,948
2587,947
2583,948
2577,947
2584,947
2597,948
2597,949
2589,947
2597,947
2618,946
2603,948
2584,948
2586,948
2601,947
2597,947
2589,946
2594,947
2599,946
2587,947
2584,946
2597,948
2592,949
2589,947
2590,945
2590,947
2594,947
2592,947
2581,947
2573,948
2574,947
2573,948
2582,947
2580,947
2592,946
2595,948
2586,947
2576,949
2576,947
2571,948
2579,947
2582,947
2584,948
2589,947
2594,947
2574,946
2576,947
2577,946
2577,947
2573,947
2574,947
2574,947
2574,947
2579,946
2586,946
2606,947
2602,949
2581,947
2621,948
2610,947
2586,948
2594,948
2597,948
2594,946
2587,947
2571,946
2566,947
2574,947
2581,947
2582,947
2576,947
2579,946
2580,947
2583,948
2586,947
2581,947
2574,946
2576,947
2579,946
2576,947
2587,947
2589,947
2590,947
2611,947
2594,945
2579,947
2595,948
2590,947
2584,947
2589,946
2590,948
2579,947
2578,947
2577,947
2575,949
2573,946
2568,947
2574,947
2574,947
2587,947
2578,948
2573,948
2566,948
2574,948
2581,946
2587,946
2582,947
2584,946
2587,946
2584,946
2584,946
2590,949
2571,947
2574,948
2586,946
2586,947
2581,948
2579,947
2574,947
2581,947
2585,947
2594,948
2596,946
2597,947
2590,948
2589,948
2590,947
2592,948
2589,947
2586,948
2589,947
2585,947
2584,947
2587,947
2587,945
2597,946
2595,948
2595,947
2595,947
2597,947
2595,947
2595,947
2597,947
